id_viaje,tipo_vehiculo,fecha_inicio,hora_inicio,duracion_minutos,distancia_km,costo,zona,edad_usuario,metodo_pago
VJ000266,Patineta,2025-08-03,04:15,9.2,1.77,1.7, Norte,42.0,efectivo
VJ002828,patineta,2025-08-13,05:03,21.0,4.12,3.02,Samborondón,29.0,Billetera Digital
VJ001147,BICICLETA,2025-06-24,17:03,9.6,1.72,0.98,Centro,38.0,Efectivo
VJ002945,Bicicleta,2025-08-12,19:04,7.3,1.45,,Centro,25.0,Billetera digital
VJ001656,PATINETA,2025-06-30,05:27,6.5,1.5,1.84,,33.0,Billetera digital
VJ000319,Scooter,2025-06-07,19:07,9.2,2.04,1.26,norte,38.0,EFECTIVO
VJ001697,Bici,2025-06-25,20:28,25.2,3.59,3.33,Centro,46.0,TARJETA
VJ002949,Bicicleta,2025-06-06,17:33,2.9,0.72,0.92,CENTRO,16.0,efectivo
VJ002006,patineta,2025-08-25,07:48,19.7,4.77,3.08,CENTRO,39.0,TARJETA
VJ000931,PATINETA,2025-06-11,20:59,1.0,0.1,0.65, Norte,24.0,Tarjeta
VJ001846, Bicicleta,2025-06-26,17:29,5.2,1.23,1.0,centro,26.0,tarjeta
VJ001678,Bicicleta,2025-07-10,22:51,7.0,1.55,1.05,Samborondon,36.0,Tarjeta
VJ000262,Patineta,2025-06-29,10:12,5.4,1.19,0.85,sur,19.0,TARJETA
VJ001832,Scooter,2025-07-22,16:41,7.6,1.84,1.65,Samborondon,31.0,efectivo
VJ000770,Bicicleta,2025-07-23,12:14,1.0,0.1,0.54,Samborondón,34.0,Billetera Digital
VJ000329,PATINETA,2025-07-07,21:56,6.6,1.74,1.33, Norte,5.0,Tarjeta
VJ001776,patineta,2025-07-10,09:53,7.8,1.98,1.38,CENTRO,95.0,Billetera Digital
VJ000471,Bicicleta,2025-07-13,12:10,24.4,4.44,3.42, Norte,28.0,Tarjeta
VJ002474, Bicicleta,2025-08-19,09:17,12.3,1.72,1.95,samborondon,33.0,Billetera Digital
VJ002832,Scooter,2025-08-27,07:04,12.0,3.05,2.05,SAMBORONDON,30.0,TARJETA
VJ001194,Patineta,2025-06-06,20:11,4.3,0.79,0.4,Centro,,tarjeta
VJ000123,Bici,2025-08-29,00:21,32.1,5.22,4.48,Samborondon,36.0,Tarjeta
VJ001977,patineta,2025-08-16,10:55,10.3,2.23,185.43,CENTRO,29.0,BILLETERA DIGITAL
VJ000811,patineta,2025-06-08,07:53,8.5,1.76,1.78,Norte,21.0,tarjeta
VJ002647, Bicicleta,2025-06-17,06:24,8.1,1.47,1.03,Centro,44.0,billetera digital
VJ001047,Bicicleta,2025-07-08,13:01,23.6,3.73,3.38,Norte,27.0,Tarjeta
VJ001721, Bicicleta,2025-07-31,07:55,31.3,4.17,4.26, Norte,39.0,Tarjeta
VJ002068,bicicleta,2025-07-14,18:32,13.3,2.37,2.75,,31.0,BILLETERA DIGITAL
VJ002674,bicicleta,2025-06-20,08:08,-1.2,2.57,1.97,centro,35.0,Efectivo
VJ000404,Scooter,2025-08-23,19:08,11.4,1.89,1.96,centro,21.0,Efectivo
VJ002048,Bici,2025-08-23,13:38,10.5,2.5,1.38,Centro ,28.0,tarjeta
VJ000387,BICICLETA,2025-06-03,12:35,17.4,3.8,2.72,norte,5.0,Tarjeta
VJ001886, Bicicleta,2025-06-21,06:41,14.6,3.11,2.42, Norte,24.0,tarjeta
VJ000282,Bicicleta,2025-07-18,18:47,263.6,2.46,2.24,CENTRO,38.0,Efectivo
VJ000739,patineta,2025-06-02,19:57,9.5,2.39,1.53,Centro ,24.0,Efectivo
VJ002656,Patineta,2025-06-15,00:43,23.7,5.17,2.99, Norte,22.0,billetera digital
VJ000891,BICICLETA,2025-06-29,21:29,10.2,1.86,1.95,Centro ,37.0,Efectivo
VJ002654,patineta,2025-08-16,21:04,14.8,2.37,2.43,samborondon,25.0,tarjeta
VJ002736,Patineta,2025-08-26,18:00,17.8,2.5,2.57,SAMBORONDON,19.0,billetera digital
VJ001315, Bicicleta,2025-06-28,02:31,27.0,0.0,4.05,Sur,19.0,Tarjeta
VJ002253,PATINETA,2025-08-13,10:53,16.4,2.27,2.1,SAMBORONDON,22.0,BILLETERA DIGITAL
VJ000502,BICICLETA,2025-07-02,07:16,21.5,3.91,2.96,sur,30.0,Efectivo
VJ002243, Bicicleta,2025-06-14,11:53,4.3,-0.5,1.02,CENTRO,27.0,TARJETA
VJ000071,patineta,2025-06-24,18:46,5.8,0.96,1.05, Norte,42.0,TARJETA
VJ002565,Bicicleta,2025-06-02,09:54,1.1,0.16,0.76,NORTE,,tarjeta
VJ002974,PATINETA,2025-07-17,14:08,295.8,1.27,0.71,Centro ,24.0,tarjeta
VJ000417,Patineta,2025-07-05,11:15,19.0,4.23,2.75, Norte,,TARJETA
VJ001409,Patineta,2025-08-05,15:12,29.7,4.25,3.62,CENTRO,,Billetera Digital
VJ000276,Bici,2025-08-08,14:49,1.0,0.1,1.18,Centro,39.0,TARJETA
VJ002465,Bici,2025-06-07,09:57,4.8,0.83,1.06,CENTRO,41.0,Tarjeta
VJ002324,Scooter,2025-07-27,14:29,10.2,2.59,1.69,centro,41.0,TARJETA
VJ001628,PATINETA,2025-06-25,07:28,20.5,3.05,2.67,Centro,19.0,Efectivo
VJ002830,Bicicleta,2025-06-16,20:00,8.7,2.09,1.7,norte,32.0,TARJETA
VJ002490,BICICLETA,2025-06-05,19:08,15.4,3.24,2.23,Norte,38.0,TARJETA
VJ000249,Bici,2025-07-10,20:05,14.6,3.33,1.67,centro,43.0,TARJETA
VJ000075, Bicicleta,2025-07-28,12:55,19.1,2.7,3.09,CENTRO,36.0,Tarjeta
VJ001477,bicicleta,2025-06-24,19:55,7.6,1.88,1.57,norte,25.0,billetera digital
VJ001005,BICICLETA,2025-08-11,06:15,1.0,0.1,0.74,Norte,17.0,Billetera Digital
VJ002136,PATINETA,2025-07-10,19:29,8.4,1.63,1.66,NORTE,,Efectivo
VJ001450, Patineta,2025-08-23,07:01,23.5,3.16,3.37,norte,28.0,TARJETA
VJ002030,Bici,2025-07-18,11:49,14.7,3.38,2.15,SAMBORONDON,45.0,Billetera digital
VJ001627, Bicicleta,2025-08-03,21:26,10.0,2.51,156.14,CENTRO,18.0,Efectivo
VJ002532, Patineta,2025-08-05,09:49,21.3,3.19,,centro,38.0,
VJ002992,PATINETA,2025-08-03,07:13,16.4,4.35,2.58,Samborondón,38.0,Tarjeta
VJ001550,Bicicleta,2025-08-14,18:04,17.2,2.84,2.3,Centro,42.0,efectivo
VJ002721,PATINETA,2025-07-11,14:34,9.0,1.75,0.7,SUR,,Tarjeta
VJ000503,Patineta,2025-08-26,13:56,10.6,1.98,1.7,centro,47.0,BILLETERA DIGITAL
VJ001160, Patineta,2025-08-31,12:29,13.2,3.2,2.35,SAMBORONDON,27.0,Tarjeta
VJ000300, Patineta,2025-07-31,20:17,23.7,3.97,3.96,SUR,24.0,Efectivo
VJ000867, Bicicleta,2025-08-09,09:39,14.7,2.53,1.69,CENTRO,19.0,Efectivo
VJ000019,Bicicleta,2025-08-29,16:10,20.3,3.64,2.62,Centro ,29.0,Billetera digital
VJ000277, Patineta,2025-06-09,19:36,18.7,3.07,2.68,Centro,16.0,Billetera Digital
VJ001891,PATINETA,2025-08-04,21:24,21.0,5.38,3.65,SUR,28.0,EFECTIVO
VJ001445,Patineta,2025-08-01,12:59,2.6,0.49,0.3,centro,23.0,Tarjeta
VJ000507,BICICLETA,2025-08-29,07:33,17.4,3.58,2.26,Centro,25.0,Tarjeta
VJ000411, Bicicleta,2025-07-09,06:23,5.1,1.2,0.9,Centro ,24.0,BILLETERA DIGITAL
VJ001307,bicicleta,2025-07-22,18:10,13.1,3.48,2.19,NORTE,24.0,tarjeta
VJ002479,Bici,2025-06-14,19:11,14.7,3.26,1.8,Centro,42.0,tarjeta
VJ000433,Patineta,2025-07-18,10:24,14.4,2.85,1.95, Norte,34.0,billetera digital
VJ000897,PATINETA,2025-08-22,13:09,16.3,2.39,2.22,Samborondón,31.0,billetera digital
VJ001686,Scooter,2025-06-01,17:04,8.6,1.7,2.37,CENTRO,27.0,Tarjeta
VJ000388,bicicleta,2025-06-06,16:55,8.0,2.11,1.37,centro,27.0,billetera digital
VJ000981,Bicicleta,2025-08-05,08:14,13.1,-2.0,1.69,CENTRO,30.0,tarjeta
VJ000007,Scooter,2025-08-13,18:37,11.4,1.95,1.56,centro,34.0,efectivo
VJ002095, Bicicleta,2025-08-06,00:33,20.5,3.08,3.14,sur,38.0,tarjeta
VJ001346,bicicleta,2025-08-28,05:51,11.2,2.1,1.62,SUR,33.0,Tarjeta
VJ001788,BICICLETA,2025-08-06,16:26,11.3,2.86,1.81,norte,26.0,Billetera Digital
VJ001493,Patineta,2025-07-19,07:48,11.9,2.73,,samborondon,32.0,tarjeta
VJ000954,PATINETA,2025-08-25,21:44,18.4,3.0,2.8,SAMBORONDON,25.0,tarjeta
VJ001925,BICICLETA,2025-07-09,05:40,10.7,2.59,1.97,centro,23.0,tarjeta
VJ002262, Patineta,2025-06-07,22:34,4.6,0.88,1.34,Samborondon,32.0,Tarjeta
VJ002045,patineta,2025-08-27,16:49,10.4,2.4,80.52,CENTRO,,tarjeta
VJ001367,Bicicleta,2025-07-31,14:40,26.1,5.15,3.74,Centro ,,Tarjeta
VJ002865, Bicicleta,2025-08-26,06:26,10.5,2.28,1.64, Norte,33.0,TARJETA
VJ002742,Bicicleta,2025-07-31,18:40,14.4,1.97,2.9,NORTE,33.0,tarjeta
VJ000328, Bicicleta,2025-08-12,18:55,21.0,3.01,3.48,Centro,29.0,Billetera Digital
VJ001118,Bici,2025-06-08,10:41,10.1,1.79,1.73,Centro ,43.0,TARJETA
VJ002581,bicicleta,2025-07-12,19:11,29.8,6.99,3.72,Centro ,32.0,Efectivo
VJ002829, Patineta,2025-06-23,18:35,9.9,1.69,2.24,centro,29.0,Efectivo
VJ002120,Bicicleta,2025-08-08,08:31,9.1,2.36,1.79,Centro ,34.0,Billetera digital
VJ001045,PATINETA,2025-07-06,11:36,9.5,1.63,1.57,NORTE,38.0,TARJETA
VJ002583,Scooter,2025-06-18,08:39,12.6,2.64,1.75,CENTRO,18.0,TARJETA
VJ002986, Patineta,2025-07-19,16:26,31.5,4.38,4.4,Centro ,35.0,Billetera Digital
VJ001859, Bicicleta,2025-06-16,15:56,7.4,1.58,1.22,SAMBORONDON,23.0,Billetera Digital
VJ002777,Patineta,2025-07-27,07:22,15.6,3.16,2.56,Centro ,33.0,tarjeta
VJ002494,Scooter,2025-06-26,18:55,0.0,3.27,247.38,Samborondon,31.0,TARJETA
VJ002800,BICICLETA,2025-08-15,17:24,26.0,3.52,3.39,samborondon,35.0,EFECTIVO
VJ001861,BICICLETA,2025-07-25,13:13,14.0,2.81,2.23,SUR,30.0,Tarjeta
VJ001379,Patineta,2025-07-30,13:56,12.3,1.96,, Norte,33.0,tarjeta
VJ002228,Bici,2025-08-04,15:16,17.9,3.69,2.49,samborondon,36.0,EFECTIVO
VJ001398,Scooter,2025-07-22,18:20,10.3,2.43,1.78,Centro ,30.0,EFECTIVO
VJ002681,Bici,2025-06-08,18:51,12.8,3.26,1.88,Centro ,34.0,Billetera Digital
VJ001633,patineta,2025-08-15,08:08,16.5,3.24,1.96,Samborondón,26.0,TARJETA
VJ000722,BICICLETA,2025-06-11,16:53,7.3,1.24,1.4,CENTRO,38.0,tarjeta
VJ001369, Patineta,2025-07-18,08:39,23.3,3.44,3.24,Samborondon,45.0,Efectivo
VJ000127,BICICLETA,2025-08-02,08:21,9.1,1.29,1.65,SUR,33.0,Tarjeta
VJ002633, Bicicleta,2025-07-30,07:18,2.5,0.64,0.84,CENTRO,30.0,Billetera Digital
VJ001737,Bicicleta,2025-08-30,07:13,19.4,4.17,3.31,samborondon,19.0,Billetera digital
VJ000678,bicicleta,2025-07-29,08:49,12.8,2.69,1.97,CENTRO,19.0,
VJ000215, Bicicleta,2025-07-29,16:11,210.5,3.6,2.71,Samborondon,39.0,tarjeta
VJ002067,Patineta,2025-06-05,22:20,21.7,2.91,2.89,Samborondón,22.0,Tarjeta
VJ001856,BICICLETA,2025-07-04,09:50,7.9,1.3,1.73,Norte,38.0,Billetera digital
VJ001822, Bicicleta,2025-07-17,18:59,24.3,3.32,3.45,Centro ,38.0,EFECTIVO
VJ002670, Patineta,2025-08-07,21:11,26.6,4.12,4.17,Sur,33.0,tarjeta
VJ002652,Scooter,2025-06-24,12:19,9.4,1.34,1.72,,25.0,Tarjeta
VJ002226,PATINETA,2025-08-02,15:20,4.4,1.07,0.95,Centro,20.0,EFECTIVO
VJ002391,BICICLETA,2025-07-05,12:58,17.9,4.11,2.82,Centro ,33.0,TARJETA
VJ000746,Bici,2025-07-12,06:41,10.9,2.22,2.0, Norte,38.0,tarjeta
VJ000792,Patineta,2025-07-09,04:14,7.0,1.61,0.8,,30.0,
VJ001716,patineta,2025-08-11,14:45,32.2,4.85,3.97,norte,25.0,Tarjeta
VJ001205,Bici,2025-08-19,17:34,21.1,5.13,3.09,Centro,44.0,BILLETERA DIGITAL
VJ000973,Bici,2025-06-21,13:01,16.4,3.26,2.61,SAMBORONDON,19.0,tarjeta
VJ001255,Patineta,2025-06-16,00:32,7.6,1.56,1.21,Centro,41.0,Billetera digital
VJ000217,Bici,2025-06-25,07:33,12.1,2.24,1.92,norte,29.0,BILLETERA DIGITAL
VJ000843,patineta,2025-06-22,07:01,10.9,1.97,1.89,CENTRO,30.0,Billetera Digital
VJ000353,Patineta,2025-07-19,18:33,18.0,3.34,2.39,NORTE,,tarjeta
VJ000064,BICICLETA,2025-06-12,18:59,6.8,1.71,1.82,Centro ,22.0,Tarjeta
VJ002162,Bicicleta,2025-08-19,08:18,14.3,3.03,2.03,Samborondon,36.0,
VJ001090,patineta,2025-06-28,13:27,-1.2,1.94,1.49,Samborondón,40.0,billetera digital
VJ000681, Bicicleta,2025-06-26,22:17,1.0,0.1,0.42, Norte,40.0,Tarjeta
VJ001336,bicicleta,2025-07-20,19:32,26.2,4.78,4.02,centro,43.0,TARJETA
VJ001295,patineta,2025-06-24,14:24,22.3,4.51,3.2,CENTRO,28.0,tarjeta
VJ002425,Patineta,2025-06-12,07:11,28.8,4.0,3.74,SUR,29.0,efectivo
VJ000462,Bicicleta,2025-06-27,17:20,8.6,1.62,1.41,SUR,,Tarjeta
VJ000714,Scooter,2025-06-08,06:02,20.2,5.3,2.83,Samborondón,17.0,tarjeta
VJ002665,PATINETA,2025-08-08,01:51,5.9,1.11,1.38,norte,37.0,Efectivo
VJ001372,Patineta,2025-07-29,19:24,22.5,4.27,3.15,sur,29.0,Billetera Digital
VJ002157,Scooter,2025-08-01,02:14,10.1,2.46,2.29,samborondon,38.0,tarjeta
VJ002485,patineta,2025-06-07,18:07,4.8,1.07,1.66,Sur,16.0,tarjeta
VJ001325,Patineta,2025-06-20,07:46,7.3,1.6,1.74,Norte,27.0,BILLETERA DIGITAL
VJ000923,BICICLETA,2025-06-09,18:15,13.1,2.76,1.86,Samborondón,,Efectivo
VJ001894,Patineta,2025-08-10,21:24,8.1,1.44,1.48,NORTE,33.0,BILLETERA DIGITAL
VJ001263,bicicleta,2025-06-16,19:43,30.5,5.75,3.92, Norte,32.0,Efectivo
VJ000332,Bici,2025-08-22,05:20,11.8,2.32,1.48,centro,38.0,efectivo
VJ002571,PATINETA,2025-07-07,11:23,6.8,1.55,1.01, Norte,33.0,TARJETA
VJ001071,BICICLETA,2025-07-20,07:14,14.6,2.03,2.31,centro,21.0,tarjeta
VJ001655,Bicicleta,2025-08-09,12:41,424.2,3.49,1.95,Centro ,39.0,EFECTIVO
VJ002400,Bicicleta,2025-06-12,07:45,20.1,4.19,3.05,norte,29.0,BILLETERA DIGITAL
VJ001001,PATINETA,2025-07-07,21:06,15.3,2.05,2.37,Centro,40.0,Tarjeta
VJ002972,PATINETA,2025-07-24,22:29,21.2,4.12,3.34,Centro ,41.0,billetera digital
VJ002084,Scooter,2025-06-07,07:46,26.5,4.0,3.92,Centro,42.0,tarjeta
VJ000033, Bicicleta,2025-07-16,09:26,25.0,3.7,3.35,Centro,27.0,Tarjeta
VJ002756,Bici,2025-06-22,20:30,22.9,3.77,3.43,Sur,34.0,Efectivo
VJ001178,Bicicleta,2025-06-05,15:14,14.0,1.98,2.05,Centro,,Tarjeta
VJ000148, Bicicleta,2025-07-28,15:47,28.5,4.82,3.98,Norte,31.0,EFECTIVO
VJ000921, Bicicleta,2025-08-10,17:43,1.0,0.1,0.57,Centro ,38.0,TARJETA
VJ000449,bicicleta,2025-08-11,19:11,11.0,2.43,2.23,norte,39.0,tarjeta
VJ000701, Bicicleta,2025-07-06,08:07,16.7,3.83,2.23,SUR,30.0,billetera digital
VJ002551, Patineta,2025-07-28,08:15,2.3,-2.0,1.13,Centro,31.0,tarjeta
VJ000171, Bicicleta,2025-08-23,22:50,17.0,3.28,2.42,SAMBORONDON,25.0,TARJETA
VJ001280, Bicicleta,2025-06-23,18:03,25.1,4.35,3.31,norte,37.0,efectivo
VJ002161,Patineta,2025-06-09,22:49,21.4,5.51,2.93, Norte,31.0,tarjeta
VJ001922, Bicicleta,2025-06-09,18:18,8.4,2.19,85.26,norte,27.0,Tarjeta
VJ000080, Bicicleta,2025-07-15,19:31,1.0,0.19,1.1, Norte,43.0,Tarjeta
VJ001590,bicicleta,2025-07-09,18:21,9.1,0.0,1.4,Centro ,29.0,Efectivo
VJ002678, Patineta,2025-07-27,11:21,7.7,2.0,1.66,Samborondón,5.0,BILLETERA DIGITAL
VJ000145,bicicleta,2025-06-12,21:35,8.5,2.1,,samborondon,32.0,TARJETA
VJ001392,Bici,2025-07-03,07:59,13.2,2.29,2.31,Centro ,22.0,tarjeta
VJ002573,Scooter,2025-07-09,19:23,4.8,0.7,1.46,Centro ,16.0,billetera digital
VJ000495,BICICLETA,2025-06-09,08:54,24.1,3.4,3.3,NORTE,33.0,Billetera Digital
VJ001568, Patineta,2025-07-11,16:37,-1.2,1.5,1.27,,25.0,tarjeta
VJ000601,Bicicleta,2025-07-26,13:04,10.9,2.3,1.55,Samborondon,27.0,Billetera digital
VJ001801, Bicicleta,2025-06-03,07:47,14.4,2.49,2.38,centro,36.0,Efectivo
VJ000267,BICICLETA,2025-06-08,11:37,6.3,1.49,2.15,Samborondón,23.0,tarjeta
VJ001033,patineta,2025-06-17,22:27,14.4,3.21,,Samborondon,,tarjeta
VJ002508,Scooter,2025-06-27,07:16,13.6,2.82,1.98,Samborondón,27.0,Tarjeta
VJ002961,Bicicleta,2025-07-31,18:02,15.6,3.14,2.3,SUR,39.0,tarjeta
VJ002211,bicicleta,2025-08-22,22:37,16.4,4.05,2.33, Norte,23.0,tarjeta
VJ002757,Bici,2025-06-21,12:27,10.9,2.79,1.63,SUR,34.0,Tarjeta
VJ000566,Scooter,2025-07-18,06:49,23.4,3.77,3.78,centro,51.0,Efectivo
VJ002489,bicicleta,2025-08-03,19:42,9.2,2.04,1.9,Centro ,40.0,Billetera digital
VJ002744, Bicicleta,2025-06-22,11:38,10.9,1.94,1.63, Norte,43.0,Tarjeta
VJ002510,Patineta,2025-08-24,14:51,10.1,1.85,1.43,Samborondon,,TARJETA
VJ001974,BICICLETA,2025-08-26,07:05,14.4,2.46,2.17,Centro ,30.0,EFECTIVO
VJ000574, Bicicleta,2025-06-18,11:23,15.1,3.07,2.37,SAMBORONDON,,Efectivo
VJ001749,bicicleta,2025-08-20,18:56,15.9,3.31,2.52,centro,39.0,Tarjeta
VJ001767,PATINETA,2025-06-06,15:10,14.0,3.56,2.46,centro,30.0,billetera digital
VJ002240, Bicicleta,2025-06-21,18:07,12.5,2.75,2.18,Sur,5.0,Efectivo
VJ001451,Patineta,2025-06-13,13:38,16.5,2.74,2.16,samborondon,20.0,tarjeta
VJ000161,Bicicleta,2025-07-19,18:01,8.8,2.13,1.5,SAMBORONDON,27.0,TARJETA
VJ002645, Patineta,2025-08-01,12:22,22.3,3.67,3.06,Samborondón,16.0,Tarjeta
VJ001213,Scooter,2025-07-28,19:03,12.5,2.79,1.62,Samborondon,29.0,Tarjeta
VJ001256,Bici,2025-07-14,19:51,12.0,2.79,1.67,sur,29.0,TARJETA
VJ002704,patineta,2025-07-02,19:16,9.5,1.96,1.43,NORTE,23.0,tarjeta
VJ000786,Bici,2025-06-06,04:34,16.5,3.58,2.96,SUR,35.0,Efectivo
VJ000494,Bici,2025-08-26,13:12,16.2,2.58,2.65,CENTRO,42.0,TARJETA
VJ000583,Bici,2025-07-01,19:55,8.2,1.29,1.82,Sur,55.0,tarjeta
VJ002455,Patineta,2025-08-15,07:39,20.6,3.75,,Sur,19.0,TARJETA
VJ000651,PATINETA,2025-08-22,20:59,461.2,2.29,1.83, Norte,,efectivo
VJ002514,Patineta,2025-08-24,12:49,18.2,4.03,,samborondon,31.0,Billetera digital
VJ001738,Bicicleta,2025-06-29,12:35,22.4,3.45,3.11,centro,40.0,tarjeta
VJ001660,Scooter,2025-07-20,10:19,6.6,1.74,1.41,Samborondon,23.0,billetera digital
VJ000975, Patineta,2025-06-16,18:59,13.5,3.16,2.22,Centro,39.0,TARJETA
VJ002481,patineta,2025-08-23,07:47,18.1,2.68,2.9,CENTRO,20.0,
VJ000350,BICICLETA,2025-08-15,18:33,13.1,2.64,1.72,sur,44.0,TARJETA
VJ002292,patineta,2025-07-14,09:22,21.3,3.83,2.67,Centro ,,tarjeta
VJ000409, Bicicleta,2025-06-08,05:15,2.3,0.53,1.26,centro,35.0,Tarjeta
VJ000702,Bicicleta,2025-06-19,08:48,3.5,0.83,,norte,36.0,Tarjeta
VJ000631,Patineta,2025-08-12,19:37,469.9,1.55,1.06,Samborondon,38.0,efectivo
VJ000882, Patineta,2025-07-01,12:58,8.0,1.49,0.78,Centro,43.0,Tarjeta
VJ001836,patineta,2025-06-13,17:26,10.9,2.35,1.9,Samborondon,,tarjeta
VJ001603,BICICLETA,2025-08-14,19:50,17.0,3.12,1.97,norte,47.0,Tarjeta
VJ001070,Bici,2025-06-04,00:37,1.7,0.33,0.36,centro,24.0,Billetera digital
VJ002386,PATINETA,2025-08-30,10:17,15.3,3.61,2.36,Centro ,31.0,Tarjeta
VJ000097,bicicleta,2025-08-15,08:30,13.3,2.81,1.64,Norte,34.0,TARJETA
VJ001057,BICICLETA,2025-07-12,07:24,13.7,2.73,1.78,CENTRO,19.0,Tarjeta
VJ000573,bicicleta,2025-06-19,10:13,22.0,3.15,2.73,samborondon,23.0,tarjeta
VJ001465,PATINETA,2025-06-23,19:09,1.6,0.36,156.09,Norte,23.0,Efectivo
VJ000747,Patineta,2025-07-03,22:31,4.9,1.26,1.09,NORTE,28.0,tarjeta
VJ000235,bicicleta,2025-06-07,02:14,8.3,1.81,,Centro ,23.0,Billetera Digital
VJ001135,patineta,2025-08-19,11:43,25.7,3.79,4.3,Sur,31.0,Billetera digital
VJ001124,Bici,2025-07-06,19:22,13.1,2.68,1.93,NORTE,34.0,billetera digital
VJ002540,Bicicleta,2025-08-06,23:25,19.1,3.02,2.57,CENTRO,28.0,Billetera digital
VJ000476, Bicicleta,2025-06-28,08:16,9.4,1.81,1.83,Sur,25.0,efectivo
VJ000991,patineta,2025-07-08,09:01,184.9,3.36,2.37,Norte,27.0,Tarjeta
VJ001518,patineta,2025-06-02,11:49,8.6,1.72,1.64,samborondon,33.0,EFECTIVO
VJ002423,Bici,2025-08-23,23:00,4.1,0.71,0.71,norte,33.0,TARJETA
VJ002822,Bici,2025-06-25,19:10,16.1,3.21,2.61,Centro ,28.0,Billetera Digital
VJ001959,bicicleta,2025-08-27,06:42,10.5,2.35,1.66,Samborondon,37.0,billetera digital
VJ001225,patineta,2025-07-18,20:04,7.4,1.39,1.09,SAMBORONDON,19.0,Efectivo
VJ000137,Scooter,2025-08-28,00:47,21.5,3.08,2.98, Norte,34.0,TARJETA
VJ001503, Bicicleta,2025-06-18,19:00,1.9,0.4,0.43,Centro,17.0,TARJETA
VJ000219,patineta,2025-07-28,18:12,203.4,3.36,2.58,Centro ,43.0,efectivo
VJ000630, Bicicleta,2025-07-11,22:19,352.6,0.77,0.5,CENTRO,19.0,Efectivo
VJ002801,patineta,2025-06-12,17:02,9.5,1.92,178.91,Samborondon,16.0,tarjeta
VJ000599,Patineta,2025-08-23,10:24,17.1,3.9,2.57,Samborondon,,TARJETA
VJ001122,patineta,2025-08-01,18:07,6.8,1.79,1.02,centro,,Tarjeta
VJ002023,BICICLETA,2025-07-04,21:05,12.3,1.85,,Centro,43.0,TARJETA
VJ001648,Bici,2025-06-04,19:22,12.1,2.74,1.1,NORTE,34.0,TARJETA
VJ002839,patineta,2025-07-07,07:49,14.5,2.22,2.22,Sur,,efectivo
VJ000025,patineta,2025-06-30,18:31,10.0,2.07,1.79,Sur,30.0,Tarjeta
VJ002591,Scooter,2025-06-11,07:59,3.3,0.66,0.83, Norte,35.0,billetera digital
VJ001114,Bici,2025-07-10,07:14,18.3,3.65,119.39,Norte,24.0,EFECTIVO
VJ001965, Bicicleta,2025-06-24,05:02,14.3,1.96,2.25,centro,16.0,TARJETA
VJ000195,bicicleta,2025-06-04,11:04,13.5,2.85,2.4,Norte,35.0,Tarjeta
VJ001119,bicicleta,2025-07-12,16:24,13.4,3.52,2.15,Centro ,20.0,TARJETA
VJ000927,PATINETA,2025-08-20,17:19,7.5,1.76,1.76,NORTE,20.0,TARJETA
VJ002055, Patineta,2025-06-24,19:00,21.4,3.03,2.77,Samborondon,34.0,efectivo
VJ000731, Patineta,2025-08-17,16:15,16.7,3.28,2.06,Samborondon,37.0,Tarjeta
VJ001358,Scooter,2025-07-30,18:00,9.5,1.32,1.6,Samborondón,22.0,Tarjeta
VJ000812,PATINETA,2025-07-02,12:42,12.2,1.75,1.81,norte,35.0,billetera digital
VJ001083,Bici,2025-07-10,13:31,14.8,3.33,2.04,Centro ,23.0,EFECTIVO
VJ002166,patineta,2025-07-07,08:19,3.8,0.77,0.73,NORTE,34.0,Billetera digital
VJ001601,Bicicleta,2025-07-04,18:10,12.2,3.03,1.74,Centro,26.0,billetera digital
VJ000008,patineta,2025-08-14,01:47,12.1,2.74,2.33,norte,39.0,TARJETA
VJ001755,Bicicleta,2025-06-03,17:12,29.6,5.37,4.01,Norte,34.0,billetera digital
VJ000426, Bicicleta,2025-07-30,17:47,18.1,-2.0,2.62,centro,32.0,Efectivo
VJ001868,bicicleta,2025-07-04,18:51,9.8,1.72,1.56,CENTRO,36.0,efectivo
VJ000527,patineta,2025-08-10,18:18,11.5,2.68,1.82,CENTRO,25.0,tarjeta
VJ000570, Patineta,2025-07-10,09:14,24.2,3.86,3.41,Norte,41.0,efectivo
VJ001293, Patineta,2025-08-16,19:16,11.0,2.59,2.11,Samborondón,58.0,EFECTIVO
VJ000765,BICICLETA,2025-07-24,11:01,10.8,2.72,1.78,centro,34.0,Efectivo
VJ002682, Patineta,2025-08-15,08:47,19.7,3.83,2.34,CENTRO,25.0,Tarjeta
VJ002076, Bicicleta,2025-06-18,07:00,5.5,0.98,1.58,Centro ,47.0,tarjeta
VJ000616,Bicicleta,2025-07-04,16:30,10.6,2.02,1.98,SUR,27.0,
VJ002083,Patineta,2025-06-21,06:48,16.5,3.6,,CENTRO,25.0,efectivo
VJ002180,bicicleta,2025-07-10,20:52,18.0,4.12,2.48,Sur,25.0,tarjeta
VJ000293,BICICLETA,2025-07-21,17:07,-5.0,1.38,0.91,centro,16.0,Efectivo
VJ002985,Scooter,2025-08-30,22:14,5.1,1.21,1.12,Norte,26.0,tarjeta
VJ001197,bicicleta,2025-08-12,20:06,8.6,2.22,1.55,norte,,TARJETA
VJ002706, Patineta,2025-08-20,22:48,16.4,2.49,2.43,norte,30.0,tarjeta
